,18β-Glycyrrhetinic acid,5-Fluorouracil,8-Hydroxyquinoline,AT7519,AZD-8055,AZD2858,Abiraterone acetate,Acetohexamide,Aliskiren,Alpelisib,Altretamine,Amsacrine,Aprepitant,Belumosudil,Bendamustine,Bergenin,Bexarotene,Binimetinib,Bortezomib,Bosentan (hydrate),Brivudine,Budesonide,Canagliflozin,Capivasertib,Capmatinib,Captopril,Celecoxib,Ciclopirox,Cilostazol,Clobetasol propionate,Clofarabine,Clotrimazole,Dabrafenib,Daidzin,Dapagliflozin,Digitoxin,Drospirenone,EX229,Encorafenib,Erdafitinib,Erythromycin,Fenofibrate,Filgotinib,Finasteride,Fluvoxamine (maleate),Gallic acid,Gemfibrozil,Glasdegib,Hexylresorcinol,Homoharringtonine,Idoxuridine,Infigratinib,Ipatasertib,Irinotecan,Ixazomib,LY-2584702 (tosylate salt),LY2090314,Larotrectinib sulfate,Lopinavir,MK-3903,Macitentan,Mebendazole,Medroxyprogesterone acetate,Menadione,Methotrexate,Mifepristone,Mozavaptan,Neratinib,Nevirapine,OTS514,Olanzapine,Omeprazole,Orlistat,PF-06260933,PH-797804,Paclitaxel,Pemetrexed,Pentagastrin,Pentamidine (isethionate),Pimozide,Ponatinib,Posaconazole,Pravastatin (sodium),Ralimetinib dimesylate,Raltitrexed,Rapamycin,Regorafenib,Relugolix,Retinoic acid,Ribociclib,Ritonavir,Rosiglitazone,Rucaparib (phosphate),Sapanisertib,Silodosin,Sonidegib,Sulfisoxazole,TAK-733,Tadalafil,Terfenadine,Tofacitinib,Tolcapone,Tomivosertib,Torkinib,Trametinib (DMSO_TF solvate),Tranilast,Triclosan,Trimetrexate,Valdecoxib,Vemurafenib,Vinblastine (sulfate),Vismodegib,Voriconazole,Vortioxetine,Zileuton,olaparib,palbociclib,venetoclax,Idarubicin (hydrochloride)
Cyto_Intensity_LowerQuartileIntensity_ER,0.4029739,-1.3838578,0.59245914,-0.5990234,-2.8966377,-0.64131284,-0.35373926,0.27945355,0.39429876,0.4815534,0.17265551,-5.285402,-1.1246346,-0.12749062,-0.077837676,0.07530383,-0.121636055,0.26773375,-6.9703298,-0.01202475,0.48239443,-0.5123409,0.19570546,0.18074532,-0.59992844,0.44161645,-0.28732362,-1.3880249,-0.058574002,0.25941965,-0.95610285,-0.6004393,0.8793969,0.14078414,0.8930671,-4.709674,0.1794873,-0.38921642,-1.2884111,-1.0392325,0.42143497,0.11573271,-1.4174457,-0.52907646,1.2207373,-0.23920155,0.3790017,-0.3687483,0.71313596,-4.4042034,0.48087406,-0.9818451,-0.57705677,-1.6318039,-6.065436,0.15350144,-0.048147876,0.44870758,-0.14393206,0.120940566,-0.07622328,-1.818904,-0.046897214,-1.2345282,-0.49213517,-0.48205742,-3.8840973,-1.6308241,0.25805312,0.18993248,0.16160317,0.12051601,0.24693026,0.13632366,-0.6841646,-3.520419,0.4205502,-0.05181388,-0.8085353,0.13378078,-6.415611,-0.039299387,0.24793847,-0.5490107,-0.06847153,-1.3756298,-1.1721693,0.6629308,0.42256418,0.66111517,0.015885731,0.1350185,0.44119868,-2.4646585,0.136458,-0.2872321,0.10729917,0.5574782,0.11220727,-5.4543366,0.7898409,0.3548104,-0.04151253,-3.2056925,0.9924021,0.16058719,-0.5366778,-1.0626488,0.464525,-1.0003428,-0.7748514,0.13528727,0.3471036,-5.1159472,-0.02941513,0.46725106,0.20612542,-0.66924334,-1.5192041
Cyto_Intensity_MassDisplacement_DNA,0.10870886,-1.6277183,0.048795063,1.0903296,-1.7986774,-2.0904367,-0.44212034,0.122787885,-0.04493694,0.05897842,0.154034,-3.8479111,-1.1818811,-0.5285993,0.37344173,0.20927346,0.143257,1.3040334,-6.3111343,0.24205409,0.27356377,0.5822513,-0.094896674,1.6417185,-0.45266166,0.39843777,-0.13672116,-1.8662895,-0.47203028,-0.5519697,-1.9626926,-0.04875769,1.3747773,0.38787684,0.43634987,-0.7756438,0.09149138,-0.79626447,-2.4046977,-3.0844676,0.116480805,0.30663767,-2.7320168,-0.29195097,0.22428815,0.42458072,0.3245761,-0.07454038,0.36283672,-0.76344395,-1.9133826,-1.2838157,-0.50213486,-1.6448444,-3.039849,0.6090674,-0.31825528,0.17096044,-0.13068554,-1.0045724,0.27013668,-3.5051498,-0.16098256,0.07595342,0.40690872,0.424256,-1.6290274,-1.3743397,-0.05519535,0.062783204,0.3019396,0.14998244,-0.2790153,-1.2893114,-0.53634816,0.56164485,-0.24440174,0.061669886,-0.71166795,-3.281358,-4.0940123,-1.6279608,0.022691717,-1.932653,-0.63488567,-0.71739095,0.42512643,-0.021377921,0.86461323,-1.5742232,-0.16037251,0.2513471,0.12038747,-1.5565983,-0.02914752,-0.5722741,0.51578873,0.6390276,0.15632738,-1.6169477,0.3923677,0.612353,0.35446832,-2.3296158,1.3419052,0.8432903,-0.4197947,-0.5539138,0.20125757,-1.4718084,-3.1211498,-0.26386058,0.42068216,-5.049414,0.37466326,0.7418942,-1.5895452,-0.65240645,-16.741434
Cyto_Intensity_MassDisplacement_Mito,-0.11992971,0.517965,0.10174701,0.79791546,0.83833164,-0.79047495,0.26472506,-0.07543172,0.14480285,0.06266854,0.07204375,1.3576188,0.096752726,0.20017906,0.2953919,0.12429845,0.05809163,0.53649884,7.116871,-0.21170516,-0.2741613,1.3696357,-0.28340188,0.7663738,-0.06218465,-0.50704426,0.74419284,3.3915737,-0.6929653,0.17761691,3.0292711,0.6022114,0.065668546,-0.013296912,-0.3349495,2.2322724,0.24569578,0.32547504,-2.9414494,2.6989822,-0.34525546,0.042884957,1.2035544,0.13190599,-0.43150726,0.20557795,0.047721684,0.11816927,0.10600432,1.1001308,-0.25498307,0.4360056,0.39939952,2.0440528,8.797121,0.0153135955,-0.03194502,-0.55424446,-0.32818928,0.35852936,0.09665557,0.4865489,-0.24525197,1.017527,0.9868086,0.5465612,0.6185448,-0.8345452,0.31248486,0.6682622,-0.2925817,0.2136132,-0.94081277,-1.4490167,0.44493404,1.7506875,-0.3194044,0.11781905,0.5169645,-0.4916958,-2.1703603,0.1683234,-0.03872694,-0.9135869,1.1034504,0.6352438,-0.3356115,-0.021871328,-0.87706655,0.34761086,0.03942736,-0.015914535,0.6492229,1.2705784,0.17692177,-0.04676773,-0.028433135,0.32811874,0.06972054,-2.643913,-0.01398662,-0.10942358,-0.37528253,0.16870768,0.00737981,-0.32411113,0.26705375,1.8525501,-0.0029565494,0.4914453,0.6496973,-0.36610833,0.22616929,-2.2178688,-0.15955614,0.24279086,1.261745,0.25693014,2.7953389
Cyto_Intensity_MeanIntensityEdge_DNA,0.044678714,-2.8038685,-0.56283927,-1.0260161,-2.3113081,-0.57369214,-0.16056338,0.40079775,0.2058665,0.51382256,0.35680032,-4.051209,-1.1649228,0.83707553,-0.6686755,0.30079475,-0.5178262,-0.57317466,-5.1317153,0.041869175,0.13719131,-0.9567425,-0.1542868,1.682333,-0.44918108,0.30933264,-0.72659177,-4.8393073,-1.0658747,-0.11969177,-5.4160295,-1.0830588,0.7714725,0.6801012,-0.048961412,-0.6419599,-0.8657008,-1.0149939,-1.525561,-2.1390605,-0.18368883,0.18982983,-4.157641,-1.1729215,0.5613126,-0.111835025,-0.25853148,-0.47325063,0.5810048,-1.9500483,-2.9282455,0.02688984,-0.42395246,-3.6725194,-4.5691314,0.70852566,-2.0341418,0.30978757,0.008138944,-1.1719851,0.2406493,-3.966409,-0.7357761,-1.0136415,-2.1437938,0.47218478,-0.5538896,-0.6928281,-0.007354488,0.061066702,0.06564363,0.20979893,0.38821426,-0.038757402,-1.6070014,-1.0041212,-1.125319,0.3189863,-1.5217189,0.18336703,-1.8556676,-0.021483203,0.32889378,1.5471674,-2.7593386,-1.4342893,-0.12622929,0.3600565,0.6544733,-2.6307697,0.060762733,0.11137315,-1.0906487,-0.8847993,-1.4432167,-0.23622823,0.62163967,1.0446924,0.4451429,1.1320114,1.0295968,0.19320731,0.43248716,-2.1336277,1.4348732,0.27875626,-0.63181144,-2.671201,0.6407592,-1.1479887,-3.0143287,0.09059795,-0.05539583,0.23785311,0.50196964,-0.8219809,-2.7519062,-1.0838816,-8.024264
Cyto_Intensity_MeanIntensityEdge_ER,0.33195034,-1.452372,-0.147189,-0.9699065,-1.56213,-0.8531914,0.02615227,0.12655629,0.39476153,0.7525776,-0.051969856,-3.0841014,-0.80885834,0.55724454,-0.453867,0.32601547,-0.5035947,1.3975824,-6.9842706,-0.4272243,0.047882576,-0.2134133,-0.28853485,1.128249,-1.00567,0.052711386,0.016631851,-1.2605042,0.34120187,0.04276095,-0.8262388,-0.293968,0.6202945,0.19970264,0.78472596,-3.0500038,-0.019168198,-0.16039509,-2.0410857,-0.41426957,0.027375609,0.17873336,-1.6786181,0.053141803,1.0381831,-0.35196605,0.7679995,-0.29603067,0.45223126,-4.499098,0.14724313,-1.4154426,0.17587082,-0.45757565,-6.3560615,-0.020145541,-0.7685604,-0.023923686,-0.056800563,0.19085161,-0.36777115,-2.5350444,0.41681656,-1.1131998,0.028123612,0.33560762,-2.4938867,-0.7787166,0.44813696,0.04680876,0.24549906,0.34383762,-0.149706,0.12167052,0.24849088,-2.2197356,-0.26606047,-0.062332008,-0.12351048,-0.017927358,-5.4770026,0.3364145,0.2784008,-0.89567095,0.12993772,-0.92437625,-0.75331,0.4533544,-0.13065575,0.24897711,0.66804296,0.2420265,0.2060157,0.4551293,0.8128703,0.67221445,-0.02252531,0.8477605,0.3063708,-4.853412,1.2768416,0.41217566,0.17538159,-2.1220722,1.6429707,0.32276344,-0.4776852,-0.4866509,0.43850842,-0.73719263,-2.226633,0.24048023,0.45859566,-2.6088173,0.0036610763,-0.3560269,-0.33701953,-0.42468342,1.32696
Cyto_Intensity_MedianIntensity_ER,0.20675743,-1.631836,0.099696614,-0.21495402,-2.5837114,-0.24046646,-0.10426891,-0.07638018,0.38818967,0.9288289,-0.07990945,-2.2645981,-0.9085267,0.6956506,-0.2349602,0.078389026,-0.74058217,0.62360317,-8.535119,-0.29806924,0.18401594,-0.54239595,-0.3459601,0.46665788,-0.63166803,0.0037049155,-0.1932705,-0.92325497,0.2934445,-0.110919155,-0.26102576,-0.50319093,0.5041752,0.056819554,0.6958923,-4.4165335,-0.00044549504,-0.67607385,-1.1420635,0.61271125,0.20466268,0.026103148,-1.7231007,-0.09079975,1.4332227,-0.44737777,0.4327774,-0.56710607,0.48822236,-5.111387,0.20227623,-0.30732036,-0.2380585,-0.55434936,-7.4581532,-0.14714514,0.40781483,0.031492244,-0.0048115947,0.03102701,-0.37541202,-1.2209054,0.14636524,-1.2762947,-0.21450396,-0.20621133,-3.4927804,-0.71782106,0.3010011,1.2257234,0.22867684,0.16172482,0.043710034,0.5874467,-0.23277785,-2.6917677,-0.0491664,-0.2601662,-0.5460352,1.9783783,-5.44779,0.7401886,0.18645442,-0.20505424,0.01733309,-1.396355,-0.9820021,0.7144483,-0.12028409,0.7642358,0.84286594,0.078245334,0.40693417,-1.6258615,0.7046917,0.6749913,-0.11977583,0.42750522,0.12292805,-4.176932,1.0049392,0.25597253,-0.04352118,-2.6459687,1.0168142,0.1461224,-0.6692373,-0.6450786,0.40286747,-0.9307051,-0.4953854,0.2790129,0.3138393,-2.0694036,-0.0799717,0.16571178,0.2297727,-0.83048517,-0.2404178
Cyto_Intensity_MinIntensityEdge_DNA,-0.11437118,-1.407504,-0.24235375,-1.7415453,-0.9633724,1.0773112,0.18168499,0.5634885,0.6454093,-0.33362424,0.53942794,-2.8002636,-0.28987798,0.37265858,-0.067052744,-0.038770594,0.041383114,-1.0861684,-4.278692,0.09888027,0.4112054,-0.69445115,0.23115592,0.0027718171,-0.09829283,0.45601305,-0.08062013,-2.900465,-1.4398657,0.56738263,-2.90876,-0.3718047,-0.6052399,0.6235059,0.0946489,-1.8515464,-0.19582753,0.069681466,-1.0832835,-0.5030975,0.091639906,0.342146,-1.8206669,-1.3567038,0.29816106,-0.15219395,-0.033859085,0.02198737,0.5943993,-2.560981,-1.1032027,0.031535923,-0.22249214,-1.9060777,-3.3134549,0.37668696,-1.5842209,0.54209375,0.0005908211,-0.330456,0.5339178,-2.4173112,-0.9043166,-0.39988503,-1.3214794,-0.019427985,-1.1215435,0.19201894,-0.11304755,-1.3643422,0.15917218,0.6709461,0.71660656,-0.15244788,-0.8055515,-1.6045861,-0.1179167,0.69202757,-0.76905364,-0.10545514,-4.1683683,-0.4029646,0.6437922,1.132215,-0.920358,-0.63168055,-2.0401804,0.75794363,0.6807956,-0.6246738,0.06756463,0.15849791,-0.04940811,-1.7878507,-0.8096455,-0.21276426,0.47224522,0.17511761,0.52723145,0.03528293,0.6744561,0.22591,-0.12399369,-1.0617605,-0.272819,0.09843878,0.11673101,-1.1377182,0.5102123,-0.1558935,-1.4666662,-0.0097031295,-0.19760351,0.986484,0.45788732,-0.35852155,-0.79690105,-0.36738947,-2.0139349
Cyto_Intensity_MinIntensityEdge_Mito,-0.11247381,-0.5983005,0.8302657,-0.6301748,0.016124904,-0.5934636,0.36509264,0.14908886,0.5469951,0.21818715,-0.14397387,-1.2404798,0.9346607,0.6566704,0.066429175,-0.22787464,-0.67846805,-0.94978595,-3.1518748,0.3729678,0.32440916,0.18458395,0.44234988,0.263976,-0.060966242,0.08026448,0.07802329,-0.9337137,-0.5676798,1.0335128,-1.4422598,0.2344718,-0.46109426,0.38877013,0.014408946,-2.283473,0.21729918,0.42683294,-0.95223206,0.7351699,0.0011362234,-0.10296015,-0.7108496,-0.22282161,-0.058012348,-0.0038927395,-0.23975493,0.33892885,-0.183482,-1.5070204,-0.20097585,-0.10614463,-0.28799012,-1.3714242,-2.1162946,1.2058505,-1.0221843,0.3674643,0.37439716,0.08036542,-0.43596053,-0.9586833,-0.18221527,-0.1805185,-0.2120681,0.20928913,-1.0118698,-0.6243288,-0.035102833,-0.5517622,-0.14120507,-0.034511644,0.37304208,0.58945733,-0.9473863,-1.5972751,0.91016966,0.1687311,0.1849118,1.820168,-1.784491,0.012739539,0.29705247,1.3745327,-0.36891988,-0.14073211,0.09070752,0.21753557,0.6194139,-0.2196018,0.0598764,0.19312401,0.22138076,-1.8166949,-0.35156146,-0.030623635,-0.1290618,-0.25794402,0.54743737,-1.7867117,0.39604774,-0.45551297,-0.42878297,-0.95576286,0.01437927,-0.034743745,-0.055116534,0.012478362,-0.1082946,0.021263918,-1.1408703,-0.051732022,0.005110763,0.18856089,0.107279085,0.2368936,0.5005828,-0.47404543,-2.1384048
Cyto_RadialDistribution_FracAtD_AGP_1of4,-0.5798287,-0.20312013,-0.09452573,-2.5100489,-0.47386387,0.2490143,-0.21351123,-0.62229776,-0.047331493,0.17378165,-0.057765927,5.089421,0.6522822,0.38581634,0.33022436,-0.17916119,-0.4224395,-0.607129,-4.5023613,-0.21868645,-0.2253533,-0.7579816,-0.2754711,-0.93229204,0.43945646,-0.082637966,-0.15432073,0.81876135,0.0834749,-0.43726444,2.111681,0.11765605,-1.2343435,-0.0070777833,-0.04525097,-5.307016,0.48678294,-0.73019904,3.5376666,6.5268426,0.6489602,-0.33198723,0.26142845,0.47634396,0.41138494,0.21453191,-0.3413507,-0.3507851,-0.27133068,-4.6354585,0.15193035,4.0635567,-0.1827717,1.6663084,-1.1108389,-0.36951232,1.3330227,0.014172633,0.16131547,-0.32340565,0.02607291,-0.5788929,-0.24948801,0.13734089,0.16588476,-0.4464605,-2.6284733,3.2210808,-0.64032173,-1.0242525,0.40924725,-0.1799378,0.38158262,1.462341,-0.12421598,1.164521,-0.010606696,-0.6773421,-0.62193364,5.3425317,2.7049134,1.6386356,-0.2311046,1.1049439,0.14439024,0.28477174,-1.993277,0.27538097,-1.0126518,1.8646069,-0.10570639,-0.5268609,0.3155692,-2.905152,0.08830462,-0.55018896,-0.04253943,-1.3464702,-0.055718016,9.088651,-0.53417575,-0.6138758,0.0019019445,2.820933,-1.4032959,-0.3175428,-0.112192966,0.27841377,-0.4362062,1.7167541,1.2095605,-0.14085907,-0.07175241,5.512156,-0.1873725,0.011081536,1.0043315,-0.5745036,-14.54401
Cyto_RadialDistribution_FracAtD_AGP_3of4,-0.22485399,0.7555399,0.59365314,-2.4582942,0.2595727,-0.29784894,-0.08285868,-0.56717724,-0.4577107,0.22083265,-0.14075226,6.6880984,0.92247415,0.23798478,0.19086052,-0.016343275,-0.6328227,-0.29988757,0.9247764,-0.027179778,-0.0766404,-0.16169952,-0.28776303,-1.4129449,0.70585555,-0.18924312,0.41672906,1.8726925,0.6579065,-0.26678833,3.400893,0.12918927,-1.3627914,-0.26365498,-0.071872726,-3.7010813,0.39119264,-0.0794803,2.7657588,4.4160004,0.6460113,-0.5460096,0.35000768,0.87048197,0.25794682,0.2429027,-0.3752836,-0.22093351,-0.25155422,-5.030745,0.56240803,3.364688,-0.30275366,2.4120646,2.5594108,-0.45548436,1.2956113,-0.1448005,0.24619637,0.29077533,-0.061938565,1.1069651,0.09211741,0.5777869,0.43524516,-0.45103815,-2.391949,3.1356418,-0.37717023,-1.3705255,0.37814522,-0.17220627,0.13706492,0.42113793,0.3279263,0.2330616,0.1854499,-0.6360782,0.123488545,4.3563066,9.375257,1.5017182,-0.11786053,0.08624375,0.68539494,0.8998327,-1.5091496,0.32120654,-0.9821184,2.0661757,-0.32133466,-0.66633904,0.60687435,-2.381427,0.30091336,-0.517616,-0.17320485,-1.3129641,-0.26005766,10.548458,-1.0002049,-0.61291516,0.15520144,2.1647503,-1.5303012,-0.24870856,0.20318536,0.43450865,-0.28552598,1.8972787,0.7816593,-0.13801587,-0.12063748,9.07548,-0.35349295,0.30829284,1.4364082,-0.35168123,-12.567532
Cyto_RadialDistribution_FracAtD_AGP_4of4,0.36378857,-0.6396069,-0.37423265,2.6033065,-0.04362605,0.21589391,0.26402023,0.6271024,0.3603998,-0.20481241,-0.007656229,-6.1549563,-0.8675988,-0.33197108,-0.20692134,0.02658228,0.5728331,0.3222513,-0.023652634,0.06420183,0.18638593,0.20303576,0.32231143,1.3019716,-0.71527654,0.1020422,-0.2781329,-1.6739942,-0.7228568,0.36700106,-3.3164327,-0.17439318,1.4336144,0.37097624,0.07953394,4.307492,-0.41162398,0.27263796,-3.5359166,-4.9965267,-0.58830494,0.60120314,-0.4249816,-0.93126076,-0.4111613,-0.3934419,0.30580002,0.31099877,0.3123717,5.0788717,-0.39361465,-3.7507389,0.18743925,-2.3479733,-1.7808381,0.35620305,-1.3974394,0.076874375,-0.13593668,-0.06700647,-0.07906845,-0.70317096,0.04784925,-0.45398852,-0.42746028,0.48389164,2.5343616,-3.490282,0.3980938,1.274282,-0.29940104,0.1493742,-0.21769392,-0.70881313,-0.27311483,-0.6609747,-0.040910844,0.71615964,0.0028676987,-4.6875286,-8.014285,-1.4091817,0.18608375,-0.19384056,-0.5704552,-0.68686366,1.5504174,-0.35403156,0.9157314,-2.0647867,0.10987844,0.63321024,-0.5491199,2.617203,-0.22989559,0.5719764,0.07735863,1.3409008,0.20291233,-10.802146,0.9946766,0.61170363,-0.13677424,-2.4986718,1.5018402,0.37855038,-0.24410845,-0.4039949,0.32252535,-1.9661528,-0.83842045,0.105403,0.096342474,-8.189461,0.35274568,-0.28778878,-1.4015249,0.36582613,13.433009
Cyto_RadialDistribution_FracAtD_DNA_1of4,-0.29558796,2.1392324,0.41887856,-2.7335873,1.4230862,0.5141137,0.10113552,-0.5773888,-0.033843566,-0.6130354,-0.23043728,5.1768093,1.1584569,0.13674186,0.86074954,-0.33555916,0.122253925,-0.12660195,1.8965,0.007083545,-0.043295503,0.80567044,0.11434097,-0.7643629,0.48958793,-0.19546598,1.2840248,5.4959464,1.0665684,0.039228067,6.687477,0.86703914,-1.2351826,-0.460325,-0.05806772,-5.4409676,0.94878674,1.1188321,2.4494402,4.910585,0.15468152,-0.34794894,3.1657095,1.2135286,-0.17210533,-0.21058996,0.14517212,0.18529452,-0.41129366,-3.148165,2.5597746,1.6226034,0.45097485,3.523217,2.1177104,-0.6291417,1.3877732,-0.21639974,0.040962737,1.5778393,0.041998565,3.8762589,0.57897335,1.4297613,1.4371268,-0.27354562,-1.243811,1.6894916,-0.2409739,-2.5398667,-0.05873688,-0.08795335,-0.13550834,-0.27175447,0.9683774,1.4937698,0.78236365,-0.40145496,0.7229807,1.6355705,2.6362107,0.078175105,-0.27885708,-0.42459717,3.0961807,1.7453324,-1.820846,-0.081180274,-1.1858816,3.6321507,-0.17694674,0.06349609,1.9397472,-2.04313,0.7823146,0.07906061,-0.48847544,-1.497168,-0.34915885,-2.0842595,-0.35923824,-0.45608827,-0.4710287,2.5622103,-1.7617668,-0.45737466,0.81074685,2.0092952,-0.5049079,2.0423381,2.3804777,-0.22931273,-0.061740946,-1.4489584,-0.5544807,1.098164,4.0420833,0.69797164,4.0378923
Cyto_RadialDistribution_FracAtD_DNA_3of4,-0.35140792,2.1084213,0.53585345,-2.6293814,1.5573775,0.4447396,0.21950738,-0.28616002,-0.18815385,-0.7502162,-0.2824643,5.8696275,1.420679,-0.19530237,1.0721685,-0.3598758,0.013839066,-0.20684671,3.5948932,-0.047296915,-0.07099548,0.78715324,-0.15252222,-1.0317345,0.71393436,-0.36431685,1.0200452,4.4968348,1.0618101,-0.026368639,6.1954446,0.60488385,-1.1916279,-0.55695957,-0.28221038,-3.9795704,0.6145779,1.2446524,2.7463398,4.3010507,0.2948046,-0.2593371,2.5114403,1.2080574,-0.15923862,-0.045924217,-0.12122855,0.16139418,-0.31062168,-3.3124273,2.3992443,1.4393691,0.35291028,3.292862,3.0859528,-0.5212472,1.2223593,-0.25938663,0.1684217,1.755957,0.13646151,4.3907986,0.5362673,1.2743837,1.0034214,-0.17182593,-0.5109342,1.8460883,-0.24419717,-2.3853931,-0.0707942,-0.19468631,-0.14353769,-0.32840493,1.154286,1.9493235,0.9339666,-0.3618219,0.94644356,1.6440779,4.9702787,0.18712784,-0.19942117,-0.58466005,2.4058108,1.5515356,-1.5203282,-0.075662434,-1.1185418,3.1491878,-0.40994588,-0.31238785,1.8189039,-1.351113,0.80665445,0.067879185,-0.36618567,-1.1808233,-0.40679798,1.2382655,-0.43996716,-0.3814155,-0.35814485,2.5931451,-1.6027117,-0.33882484,0.67391664,1.4886794,-0.48173645,1.848269,2.255883,-0.3903441,0.0119254785,2.3315146,-0.6768487,0.7168124,3.3852537,0.8182904,5.518186
Cyto_RadialDistribution_FracAtD_DNA_4of4,0.29151976,-2.268543,-0.54960746,2.6235504,-1.6116637,-0.45099866,-0.21377377,0.33105516,0.13590021,0.6205389,0.18529566,-5.675478,-1.4205168,0.13536134,-1.1936268,0.32555556,-0.03670905,0.3713529,-3.6626072,-0.03525896,0.043137964,-0.9876292,0.10161244,1.0532082,-0.6690317,0.33433786,-1.0620884,-4.931955,-1.0508894,-0.005191048,-6.4827943,-0.69392204,1.2051369,0.56407577,0.17015265,4.1688256,-0.7655564,-1.2849712,-2.7199109,-4.401596,-0.25304845,0.26014885,-2.7748547,-1.307221,0.20841384,0.02397444,0.06284071,-0.22277331,0.29685965,3.282213,-2.481902,-1.622145,-0.41740608,-3.4814441,-2.8539503,0.5383947,-1.3727226,0.20292194,-0.08093616,-1.6282858,-0.13011713,-4.3051734,-0.49633184,-1.2801372,-1.1019574,0.20314579,0.68200403,-2.058775,0.25097018,2.4695747,0.08973914,0.13842732,0.14241762,0.3971767,-1.2100254,-1.9011861,-0.91447645,0.31702316,-0.9394591,-1.648146,-3.7537165,-0.2386369,0.21501271,0.6762875,-2.7006066,-1.5579818,1.4984938,-0.015467286,1.1799994,-3.320357,0.34375453,0.21333952,-1.9978019,1.5283397,-0.88406706,-0.013927286,0.43095174,1.3022076,0.37584087,-0.67904145,0.32161325,0.37648264,0.27857628,-2.5733912,1.6423947,0.40881002,-0.6553647,-1.6554645,0.47191668,-1.90586,-2.3714473,0.407885,0.029923975,-1.0327907,0.6373659,-0.9378555,-3.6848662,-0.8715782,-5.3051634
Cyto_RadialDistribution_FracAtD_ER_2of4,-0.4195412,0.88498133,0.2998729,-2.1525743,-0.7298793,0.36827454,-0.39954746,-0.5893803,-0.36442497,0.60870147,-0.23028122,6.6389976,0.7451157,0.51298183,0.46919087,-0.32101676,-0.88812494,-0.46926895,0.44720197,-0.1924116,-0.091544,-0.87022907,-0.1279264,-0.7234686,0.45863697,-0.1016374,0.21414268,1.8372647,0.38949728,-0.41781768,3.3958118,-0.22979075,-0.518956,-0.422109,0.03500864,-1.6408858,0.121946275,-0.35338202,3.6860058,4.68728,0.2008651,-0.4974648,-0.08592125,0.57020104,0.90504533,0.052073378,-0.5986458,-0.5689302,-0.28859234,-3.4619255,0.42786327,2.8582375,0.5015257,1.8569142,0.52361995,-0.68702716,1.5391502,-0.011445542,0.54276943,0.07097737,-0.032175142,1.0162759,-0.12995483,-0.1250313,0.43167436,-0.7190278,-2.4020145,3.8491046,-0.42871985,-0.789965,0.46887025,-0.3976494,0.32965863,0.94876176,0.06486245,0.578242,0.10869676,-0.71268994,-0.7572101,4.6385665,6.576191,1.7589337,-0.50268644,1.4772438,0.21247594,-0.18068421,-1.1641303,0.24841279,-0.6953103,2.4081469,0.2950023,-0.43232432,0.5437258,-2.9321353,0.19333929,0.120825045,-0.11019659,-0.8216819,-0.48317456,7.734295,-0.6603394,-0.3765719,0.15478508,1.9296316,-1.1203603,-0.30709973,0.12084007,0.34462503,-0.29128724,2.2096577,1.6979551,0.18670362,-0.3408947,6.944416,-0.22959483,0.5604555,1.2982445,-0.6647336,-9.43063
Cyto_RadialDistribution_FracAtD_Mito_1of4,-0.4076213,0.6551619,-0.2725087,-2.7471964,-0.6168188,-0.096797444,-0.09788365,-0.5238044,-0.115115106,0.4441464,-0.22224839,6.1922517,0.5858378,0.8426475,0.08912265,-0.19451769,-0.16817583,-0.29018924,-7.120426,-0.13828427,-0.27154782,-0.9385603,-0.15865831,0.45987248,0.27009812,0.07432209,0.12677616,0.6196167,0.04497093,-0.33535615,2.5028963,0.21452086,-0.5380814,-0.18677668,0.23329951,-3.6239522,0.33570838,-0.29777765,3.4129744,5.8893967,0.3754774,-0.21143337,-0.6449435,0.24326621,0.91765386,-0.12836288,-0.29318735,-0.47420517,-0.32667497,-3.4048023,0.4558082,3.7275918,0.53012127,0.8450794,-4.763513,-0.65208775,1.0349838,-0.109119415,0.63552743,0.27349868,-0.0677317,-0.8587327,-0.3221698,-0.39780727,0.1726749,-0.29767016,-2.8326406,3.1439984,-0.67088336,-1.4160239,0.34612152,-0.1899818,0.17518397,0.92710876,0.052075703,-1.1370858,-0.0928035,-0.51035476,-0.543565,5.5730896,4.7927313,2.2353394,-0.319823,1.4940065,0.18583722,-0.05619256,-1.6986386,0.15824002,-0.6150132,2.2922027,-0.077144004,-0.29264575,0.30399027,-1.5957392,0.17244303,0.360006,-0.23918058,-1.0443187,-0.20890363,6.6488056,0.04790497,-0.3585595,0.15604512,2.0391815,-0.99911386,-0.34796354,0.24347772,-0.08279196,-0.37514254,2.0484772,1.7062622,0.21910395,-0.28624222,6.0827346,-0.33621922,0.3516324,1.2284163,-0.16588981,-12.790479
