gene,highly_variable
CCNL2P1,False
SCGB1D5P,False
TNXA,False
DDX43P1,False
LINC02360,False
BNIP3P41,False
LINC00616,False
MEF2C-AS1,False
CYP4F27P,False
MTND4LP2,False
LINC02275,False
THAP12P9,False
LUCAT1,True
NOL8P1,False
MTCO3P28,False
APELA,False
LINC00613,False
TUB-AS1,False
CDK11B,False
WHAMMP2,False
HMGN1P11,False
LINC02472,False
LINC02504,False
PIMREGP4,False
HSPD1P18,False
ARL2BPP6,False
LINC00504,True
OR7E86P,False
POU5F1P7,False
TRAJ51,False
LINC02434,False
LINC02056,False
HMGN1P9,True
PCDHAC1,False
TARM1,False
LINC02064,False
FOSL1P1,False
TOMM22P4,False
LINC00498,True
ST13P12,True
NACAP6,False
PRR5-ARHGAP8,True
LINC02469,False
CCDC188BP,False
GAPDHP61,False
UBL5P1,False
MTATP6P9,False
OR51K1P,False
GASK1B-AS1,False
HMGB3P16,False
RPL23AP94,False
LETR1,False
OR10J7P,False
HNRNPA1P65,False
SEMA6A-AS1,True
COX5BP1,False
PCDHGB8P,False
LINC02217,False
LINC02485,False
LINC02220,False
LINC02119,True
NENFP3,False
FGF10-AS1,False
DDX11L9,False
LINC01962,False
LINC02122,False
BACH1-IT1,False
NAIPP3,False
POU5F2,False
PCP4L1,False
ABHD14A,False
PGAM4P2,False
CHD1-DT,True
ZFAT-AS1,False
LNX1-AS2,False
ASNSP1,True
C4orf46P2,False
LINC02380,False
TUBAP10,False
OR5H4P,False
SRP14-DT,False
LINC02267,False
LINC02437,True
SBF1P1,False
MTATP6P1,True
LINC02058,False
BCL2L12P1,False
NDUFA5P12,False
PPP1R3B-DT,False
LINC02117,False
NPM1P41,False
ANP32C,False
MTND4P8,False
OTX2-AS1,False
OR52H2P,False
C5orf34-AS1,False
LINC01339,False
TECRP2,False
KRT8P48,False
EGFLAM-AS2,True
PRYP6,False
ADAM20P2,False
NPM1P21,False
GDNF-AS1,False
GLDCP1,False
STIMATE-MUSTN1,False
DSTNP2,False
FLJ42969,True
HSPA8P4,False
ANKRD49P3,False
ENPP7P3,False
GAPDHP40,False
GET1P1,False
HNRNPA1P56,False
HMGA1P2,False
OR10J2P,False
RBM14-RBM4,False
GCSHP1,False
MTCO3P44,True
SRIP1,False
LINC00992,False
OXCT1-AS1,False
ALG1L9P,False
LY75-CD302,False
LINC01331,False
RBBP4P6,False
LINC02102,True
ARHGAP22-IT1,False
BIN2P2,False
LINC02484,False
HAS2-AS1,False
ADGRL3-AS1,False
LINC02100,True
TOX4P1,False
LINC01085,True
LINC02415,False
MTND4P2,False
LINC02144,False
THUMPD3P1,False
CCDC153,False
C4orf54,False
ZNF652-AS1,False
LINC02222,True
PRDM8-AS1,False
RFPL4AP5,False
AK3P4,False
NPHP3-AS1,False
LINC01948,False
MTCO1P30,False
EGFLAM-AS4,False
R3HDM2P1,False
LINC02428,False
NMNAT1P4,False
ACTN3,True
MTND5P9,False
LINC02115,False
MTCYBP37,False
FOXL3,False
SMIM31,False
ARL4AP2,False
PSMC1P4,False
HIGD1AP14,False
LINC02118,False
SEPTIN14P22,False
MED15P8,False
C8orf34-AS1,True
KRTAP9-12P,False
LINC01095,False
LINC02432,False
PMPCAP1,False
DYNLL1P6,False
APOBEC3AP1,False
PCBP2P3,False
ZNF807P,False
MARK2P5,False
PGAM1P13,False
RPL7AP29,False
LINC02753,False
LINC02065,True
PPBPP2,False
HNRNPH1P3,True
FLJ46284,False
LINC01574,False
USP46-DT,False
LINC02511,False
TNFSF12-TNFSF13,False
LINC02431,False
SERBP1P6,False
LINC02899,False
PGBD4P4,False
ICE2P1,True
B4GALNT2P1,True
SEPTIN7P10,False
UGT2A3P7,False
HHIP-AS1,False
FAM138E,False
PELO-AS1,False
LINC01846,True
FMN1,False
MTND2P33,False
LINC02239,False
HMGB1P21,False
PHB1P14,False
ACTR6P1,False
NUP210P3,True
ATP5MF-PTCD1,False
USP17L19,False
MTND5P11,False
PDCD6-DT,False
HIGD1AP3,False
CHP1P1,False
MTCYBP40,False
COPB2-DT,False
USP17L22,False
LINC01335,False
FAM90A6P,False
MTND3P22,False
LDHBP3,False
MTCO2P32,False
HMGB1P44,False
ZSWIM5P3,False
BCLAF1P1,False
KRT8P46,False
LAMTOR3P2,False
SPCS3-AS1,False
PRDX4P1,False
PSME2P3,True
LINC02758,False
LINC02231,False
PDLIM7-AS1,False
EFL1P2,False
CLUHP4,False
PRMT5P1,False
FAM90A4P,False
FTH1P21,False
HMGN2P4,False
GAPDHP56,True
SNORA58,False
ZNF519P4,False
CTNNA1P1,False
SUMO2P6,True
CLMAT3,False
AARS1P1,False
FAM151B-DT,False
MTND3P24,False
COX6B1P5,False
TRAV31,False
FAM138D,False
TBCAP3,False
MAST4-IT1,False
KRT18P25,False
PCNAP1,False
LINC02496,False
LINC01033,True
EGFLAM-AS3,True
WSPAR,False
NDUFB2P1,False
OR5M14P,False
EPIST,False
TNPO1-DT,False
ZNF436-AS1,False
AIG1P1,False
PPIAP77,False
LINC02362,False
USP17L17,False
GPM6A-DT,False
HAUS5,False
IRX4-AS1,True
MTND6P4,False
MTND3P3,False
LINC02215,False
SUDS3P1,False
PSD2-AS1,False
SLED1,False
EPPIN-WFDC6,False
PRDX2P3,False
LINC02517,False
LNCPRESS2,False
TAF11L12,False
PCDHA11,True
LINC02213,False
ADAM20P3,False
PRPF39-DT,False
SEMA6A-AS2,False
LINC01093,True
MTND4P29,False
SUMO2P4,False
ENPP7P1,False
UBE2V1P12,False
MTND3P25,False
HSPD1P5,False
TMEM132D-AS1,False
OR10J9P,False
TERLR1,False
LINC02224,False
GCNT1P2,False
GAPDHP38,False
ATP1B1P1,False
NCOA4P4,True
ATP5MGL,False
SUCLG2P4,False
NAMPTP2,False
CDH12P2,False
CASC16,False
BCL9P1,False
RACK1P3,False
LINC02265,False
TMEM150C,False
NCOA4P3,False
MTCYBP17,False
TICAM2-AS1,False
C1QTNF7-AS1,False
PGAM1P9,False
ATP5MGP3,False
PARP4P3,False
EEF1A1P9,False
MTHFD2P6,False
LINC00939,False
KATNBL1P4,False
HNRNPA1P44,False
UNC93B8,False
PDLIM1P4,False
SLIRPP2,False
LINC02057,True
ACTR3BP4,False
AMD1P3,False
SLC25A15P5,False
LINC02174,False
FTH1P24,False
LINC01411,True
LINC01088,True
APOBEC3B-AS1,False
TERF1P3,False
ARL2BPP4,False
OR5H5P,False
CTD-2194D22.4,False
LINC02149,False
SNX18P25,False
HMGB1P47,False
LINC01333,False
LINC02405,False
LINC01016,False
UGDH-AS1,True
LINC02198,False
NPM1P27,False
TOMM40P3,False
LINC02488,False
TRPC6P2,False
LINC02997,False
FABP5P12,False
ATP6V1G1P6,False
CASC11,False
LINC01060,True
LINC00500,False
LINC02619,False
LINC02071,False
MTCO2P9,False
KRTAP5-14P,False
CASC9,False
LINC02212,False
HMGB3P17,True
IL20RB-AS1,False
AK4P2,False
ADAMTS19-AS1,False
LINC02477,False
LNCBRM,False
NAIP,False
KRT18P45,False
HMGN1P14,False
TRAJ60,False
MTCO1P24,False
MRPL57P6,False
GZMAP1,False
ZNF286B,False
LINC02500,True
MLLT10P2,False
LINC01091,True
RBMXP4,False
H2AL1Q,False
ZNF324B,False
SPATS1,False
USP17L14P,False
LINC01470,False
RBBP4P1,False
LINC01586,False
NACAP5,False
GAPDHP70,False
LINC02146,False
EGFLAM-AS1,False
ANKRD20A18P,False
DMXL1-DT,False
LINC02075,False
LINC01179,False
USP9YP2,False
MED28-DT,False
HMGN1P16,False
PCDHA14,False
ZEB2P1,False
NEUROG2-AS1,False
RPL6P23,False
TMEM251P1,False
LINC02113,False
PRELID3BP6,False
LINC01438,False
LINC02114,False
MIR302CHG,False
LINC01258,False
MRPS36P2,False
EEF1A1P21,False
MCTP1-AS1,False
LINC01234,False
LINC02216,False
PPP2R2B-IT1,False
TMEM248P1,False
HSPD1P15,False
RCC2P4,False
EVA1CP1,False
SERBP1P5,False
TARS1-DT,False
MTATP6P22,True
CLRN2,False
RPL7L1P4,False
LINC02225,False
PCGF3-AS1,True
BMPR1B-DT,False
LINC01187,False
TRAPPC2P7,False
TRPC6P9,False
ZNF474-AS1,False
LINC02173,False
LINC02503,False
CCNB3P1,False
LINC02465,False
HMGN1P13,False
H3P18,False
PALLD-AS1,False
LINC00942,False
OR52V1P,False
USP9YP5,False
ANKHD1-DT,False
HOXC13-AS,False
OR7E94P,False
LINC02900,True
MRPS33P2,False
CEP72-DT,False
VN1R104P,False
TNRC18P1,False
LINC02218,False
LINC01259,False
KRT18P56,False
CARMN,True
NOP14-AS1,False
TUBA3GP,False
KRT19P3,False
THEGL,False
MTCO3P9,False
LINC02261,False
SRD5A3-AS1,False
ZNF564,False
DDIT4L-AS1,True
FER1L5,False
PARM1-AS1,False
TUBB1P1,False
OR10J4,False
LINC02242,False
OSMR-DT,False
HMGB1P28,False
LINC02374,False
CAPSL-DT,False
ECSCR,False
NDUFB4P9,False
ENPP7P10,False
HSPE1P10,False
MTND6P17,False
SAP18P1,False
TRMT112P2,False
LINC02112,False
SCARNA22,False
LINC02103,False
EAF1-AS1,False
LINC02972,False
LINC02147,False
HSD3BP3,False
SNRPCP13,False
LINC01377,True
USP17L21,False
LINC02945,True
LINC00964,False
THBS4-AS1,True
LINC02162,False
CFAP100-DT,False
PGBD4P3,False
VCAN-AS1,False
SUMO2P7,False
GAPDHP76,False
OR7E43P,False
LINC02021,False
KRT18P31,False
RPS27AP18,False
HS3ST5,True
CDH18-AS1,False
EEF1A1P19,False
SNX5P1,True
PVT1,False
LGALS16,True
OR7E83P,False
LINC02742,False
LINC02372,False
LINC02501,False
RNF103-CHMP3,True
ARHGEF38-IT1,False
ALG1L11P,False
KRT19P6,False
MTND6P16,False
JAKMIP1-DT,False
MCPH1-AS1,True
ITGA2-AS1,True
NGFR-AS1,False
BRD9P2,False
CYCTP,False
TRIM51CP,False
TRBV26,False
PDCD6,False
LINC00536,False
FABP5P6,False
HNRNPA1P55,False
RACK1P1,False
LINC02891,False
UQCRBP3,False
GOLGA8K,False
NCOA4P2,False
RAC1P2,False
LINC02223,False
XBP1P1,False
GBA3,False
UGT2B24P,False
CCT7P2,False
TERB1,False
EEF1A1P20,False
CDC42P4,True
CHCHD2P7,False
OR5H3P,False
TRGV7,False
YWHAQP6,True
RPS4XP20,False
MTCO2P24,False
TMEM158,False
BFSP2-AS1,False
ECM1P2,False
PPIC-AS1,True
MTCO3P7,False
GJD2-DT,False
HMGB1P3,False
SLC41A3-AS1,False
ZP3P1,False
SNX18P23,False
ARPIN-AP3S2,False
TMPRSS11BNL,True
SLC7A11-AS1,True
IGKV1D-37,False
RAF1P1,False
LINC02514,False
CBX3P3,True
LINC00603,False
MTND4P9,False
RARRES2P4,False
LINC01018,False
MAPK10-AS1,False
YJEFN3,True
SH3TC2-DT,False
ESAM-AS1,False
MAPRE1P2,True
DNAH10OS,False
NREP-AS1,False
TRPC6P6,False
LINC02377,False
PANCR,False
ANKRD33B-AS1,False
CACNA1G-AS1,False
AK3P2,False
RHOQ-AS1,False
PCDHA10,False
LINC02232,False
LINC02108,True
GAPDHP43,False
AGA-DT,True
HOXC-AS2,False
LINC02276,False
EEF1A1P35,True
MORF4L2P1,False
KRT8P31,False
ARPC4-TTLL3,True
LINC02060,False
PKD2L2-DT,True
TRMT112P5,False
CSNK1A1P3,False
C2CD5-AS1,False
MTND5P13,False
RASA2-IT1,False
MYLK-AS2,False
EEF1A1P13,False
RCC2P8,False
LINC02364,False
HMGN1P15,False
LINC02199,False
TTTY23B,False
YWHAEP4,False
FZD10-AS1,False
CIR1P2,False
ALDH1L1-AS1,False
LTV1P1,True
ANKRD17-DT,False
KRT8P32,True
TRIM7-AS2,False
LINC01216,False
TRIM60P14,False
USP17L16P,False
WEE1P1,False
PCDH10-DT,False
SEPHS2P1,False
CTD-2350J17.1,False
PKD1P6,False
LINC02430,False
PTTG2,False
LDHAL6DP,False
CCDC74BP1,False
LINC02509,False
LINC01612,True
ALG1L14P,False
TRMT112P1,False
PSMC1P5,False
VWA8P1,False
NCAPGP1,False
CRYZP2,False
RDH10-AS1,True
GIMD1,False
MRPS31P4,False
LINC01618,True
LINC02762,False
ZBED1P1,False
TRMT9B,False
TUBB8P3,False
SALL4P1,False
MYOZ3-AS1,False
ZNF718,False
LINC02229,False
SMIM20,False
EDIL3-DT,False
MRPL22P1,False
IGBP1P4,False
USP38-DT,False
RPSAP70,False
MGC32805,False
POGLUT2P1,False
LINC01340,True
LINC00989,False
PURPL,False
CXCL1P1,False
LINC02494,False
LINC02510,False
SNRPCP16,False
STK32A-AS1,False
NDNF-AS1,False
EEF1GP2,False
H3P20,False
HSPE1P23,False
LINC02200,False
PTP4A1P4,False
GYPB,False
KRT18P21,True
HEATR5A-DT,False
TUNAR,False
MARK2P4,False
TRIM75,False
UNC93B4,False
UBE2CP3,False
H3P21,False
LINC02197,False
MTND6P2,False
CRLF3P2,False
LINC02502,False
LRP2BP-AS1,True
KLHL2P1,False
SLC2A9-AS1,False
SEC63P2,False
LINC02116,False
AACSP1,False
KIAA1210,False
OR7E35P,False
FTLP10,False
LINC02148,False
MRS2P1,False
FAM242C,False
CLSTN2-AS1,False
LINC02499,False
LINC02161,False
EIF3KP3,False
CCT5P1,True
LINC01332,False
LINC02105,False
MARCHF11-DT,False
HOXC-AS1,False
LINC02260,False
LRRC37BP1,True
LRRC34P2,False
PHOX2B-AS1,False
GMPSP1,False
TRIM36-IT1,False
DUTP7,False
WBP1LP2,False
RPL6P11,False
ENPP7P9,False
CHCHD10,False
DUX4L51,False
PPM1AP1,False
PPIAP76,True
EXOC7P1,False
FAM218A,False
LINC02233,False
LINC02145,True
INTS6P1,False
ABT1P1,False
KRT18P51,False
CDK3,False
LINC02701,False
GPR162,False
LINC02125,False
LDHAL6CP,False
CCT6P2,False
LINC02121,False
STK19B,False
ABHD17AP3,False
NPY2R-AS1,False
KRT8P33,False
LINC02059,False
LINC02994,False
LINC01303,False
PPBPP1,False
MIR583HG,False
CCDC34P1,False
OR7E59P,False
RPL38P4,False
KNOP1P5,False
LINC02999,False
ATP6V1E2,False
UGT2B29P,False
NTAN1P2,False
GLI4,False
ADAMTS16-DT,True
SNRPCP8,False
SMAD1-AS2,False
LINC01511,True
LINC00604,False
HPRT1P2,False
LINC02492,False
PRSS3P1,False
RNF14P2,False
ROPN1L-AS1,False
NUDT16-DT,False
YPEL3-DT,True
LINC02515,False
MTCYBP43,False
TTC39CP1,False
MTCO1P35,False
LINC02171,False
LINC01182,True
CXXC5-AS1,False
OR7E41P,False
LY6G6F-LY6G6D,True
PABPC1P7,False
ST3GAL1P1,False
HNRNPKP5,False
LINC01596,False
LINC02123,False
REELD1,True
LINC00491,False
ADI1P2,False
KHDRBS2-OT1,False
NAIPP1,False
TRAJ55,False
RPF2P2,False
H3P23,False
LINC02269,False
CCDC169-SOHLH2,False
OR7E99P,False
PRELID3BP7,False
TNFRSF10A-DT-1,False
H3P22,False
LINC01017,False
P3R3URF,True
HMGB1P22,False
SELENOP,True
HMGB3P3,False
TPM3P6,False
RPEP1,False
C8orf17,False
LINC01262,False
NT5C1B-RDH14,True
LINC02381,False
USP17L20,False
MSRB3-AS1,True
OR5BM1P,False
RPL23AP96,False
LINC02436,False
SEPTIN14P5,False
DPP3P1,False
LINC01365,False
TAF11L14,False
SNHG18,False
HMGN1P17,False
TUBB8P4,False
ALG1L12P,False
PRODH2,True
THOC3-AS1,False
ZBED3-AS1,False
OR7E111FP,False
MTCO2P30,False
SERF1AP1,False
LINC02221,False
DCAF13P2,False
LINC02493,False
EXOC1L,False
LINC02111,False
PGAM1P12,False
HNRNPA3P13,True
MFSD4BP1,True
MRPS35P2,False
DNM1P17,False
KRT18P54,False
LSM3P4,False
USP17L18,False
EPHA5-AS1,False
RNF138P1,False
TRIM60P15,False
IGBP1P5,False
HNRNPKP1,False
HMGB1P29,False
XKRY,False
METTL21EP,False
OR7E85P,False
LINC02061,True
LINC01455,False
LINC02208,False
PRAMEF31P,False
TUBAP15,False
RNPS1P1,False
HMGB3P15,False
TRIM7-AS1,False
SMAD1-AS1,True
GMDS-DT,False
MAP9-AS1,False
USP17L23,False
UGT2B26P,False
LINC02063,False
ATP5F1EP1,False
MESTP3,False
LINC01181,False
LNX1-AS1,False
GAPDHP66,False
MAD2L1-DT,True
ENPP7P11,False
TRPC7-AS2,True
USP9YP1,False
LINC00492,False
GLUD1P3,False
RMEL3,False
H3P14,False
LINC02382,False
CKS1BP5,False
KRTAP13-6P,False
LINC02196,False
NSA2P6,False
MARCHF11-AS1,False
GAPDHP35,True
LINC02600,True
SNHG21,True
TMEM30BP1,False
GGCTP1,True
TRD-AS1,False
ZFPM2-AS1,True
H3P15,False
LTO1P1,False
TMEM108-AS1,False
GAPDHP62,False
SLC25A30-AS1,False
HMMR-AS1,False
HIGD1AP13,False
THAP9-AS1,False
NDUFB5P1,False
NIHCOLE,False
LINC01950,False
CUL1P1,False
WBP1LP4,False
IGKV2D-40,False
LINC02480,False
SLC25A48-AS1,False
ZNF969P,False
RBX1P2,False
ELL2P2,False
ANKRD20A17P,False
PRKG2-AS1,True
LINC02512,True
LMNB1-DT,False
NUDT19P5,False
HTT-AS,True
SLC25A5P9,False
BMS1P2,False
ALG1L3P,False
OR5AC4P,False
CTBP2P4,False
ABITRAMP1,False
PDCD5P2,False
YBX1P5,False
FCF1P8,False
H3P24,False
NIFKP2,False
WWC2-AS1,False
LINC02506,False
RIPK2-DT,True
RPL7L1P7,False
LINC02882,False
MRPS30-DT,False
TRPC6P7,False
MTND5P5,False
HOXC-AS3,False
PTTG1IP2,False
SEPTIN14P4,True
PRELID3BP4,False
F11-AS1,False
OR7E163P,False
LINC01843,False
UCHL1-DT,False
TSEN2P1,False
GSTCD-AS1,False
OR7E21P,False
TMEM92-AS1,False
LINC02497,False
LINC01861,False
LINC00589,True
ZNF674,False
TMED7-TICAM2,True
DNAJB6P2,False
TILRLS,False
LINC00923,False
LINC02270,False
MTND5P4,False
GOLGA5P1,False
LINC01217,False
RFPL4AP3,False
LINC01337,False
MTCO1P9,False
CNOT10-AS1,False
LINC02714,False
MIR3945HG,False
PSMA2P2,False
SNRPCP2,False
B3GNTL1P1,False
EFNA4-EFNA3,False
ZNF345,False
MTND2P31,False
MTHFD2P4,False
GTF2F2P1,False
LINC02358,False
RFPL4B,False
WDFY3-AS1,False
OR7H2P,False
LINC02429,False
ALG1L7P,False
LINC02228,False
MAGI2-AS1,False
SMIM15-AS1,True
LINC02272,False
ALG1L2,False
LINC02462,False
ERVH-1,True
TUBB7P,False
TMEM184C-DT,False
SLC25A15P3,False
LINC02384,False
CAB39P1,False
NDUFB4P2,False
CCNO-DT,False
MRPS33P3,False
LINC02214,False
PCAT4,False
SHANK3,False
LINC02728,False
LINC01386,False
LINC02479,False
LINC02353,False
PSME2P4,False
RTN3P1,False
TEMN3-AS1,False
MTCYBP35,True
CDRT15P11,False
IRF5P1,False
HSPD1P11,False
MSANTD3-TMEFF1,True
LINC02475,False
MTND3P5,False
RAB5CP2,False
WWC2-AS2,False
KHDC1P1,False
LINC02315,False
SYT9-AS1,False
LINC02236,True
DBIP2,False
ZNF550,False
SEMA5A-AS1,False
LINC00499,False
DCANP1,False
LINC00958,False
LINC02483,False
MTCYBP16,False
YTHDF1P1,False
FTH1P9,False
LINC01301,False
LINC01256,False
ALDH7A1P1,False
FAM90A25P,False
NIPAL4-DT,False
MTND1P22,True
ASS1P8,False
AIDAP2,True
MTCO3P27,False
LINC02615,True
CCNHP1,False
C1GALT1P2,False
NUP58P1,False
NDUFS5P4,False
KRTAP4-17P,False
STMN1P2,False
RTEL1P1,False
LINC01094,False
LINC02160,False
CBR4-DT,False
MTND1P19,False
RASGRF2-AS1,True
GTF2IP9,False
HAUS1P1,False
FKBP4P1,False
RPL7L1P13,False
ASNSP4,False
RPL32P3,False
MTCO1P31,False
AKIRIN2P1,False
LYPLA1P2,False
NRBF2P6,False
OR7E28P,False
FOXD1,False
PPIAP11,False
PITPNM2-AS1,True
CENPS-CORT,True
LINC01099,False
LIX1-AS1,True
CFAP53P1,False
LINC02110,True
IMPA1P1,True
TCP11X3P,True
LINC02435,False
LINC00605,False
LINC02201,False
SNX18P24,False
LINC01957,True
LINC02230,False
MTND5P12,True
IGKV1D-39,False
COQ10BP2,True
DDX18P4,False
HNRNPKP3,False
MALAT1,False
IARS2P1,False
HMGB1P35,False
ALG3P1,False
DDX3P3,False
LINC02106,False
C5orf64-AS1,False
LINC01267,False
TACR3-AS1,False
TRBV21-1,False
LINC02482,False
MFFP2,False
TET2-AS1,False
LDHAP1,False
NIFKP7,False
MSNP1,False
ABCA11P,False
HADHAP1,False
RPL37P25,False
MTA1-DT,False
LINC01385,False
OR12D1,False
SETP12,False
EVA1CP6,False
FHIP1A-DT,False
HSPA8P19,False
LINC02508,False
STPG2-AS1,False
UNC93B7,False
LINC02241,False
LINC02172,False
GYG1P1,False
NAIPP4,False
LINC02278,False
LINC01218,False
LINC02754,False
HPRT1P1,False
LINC02379,False
PRB1,False
PRELID3BP5,False
SUMO2P5,False
PCDHA12,False
ZNF346-IT1,False
BRCC3P1,False
FAM86EP,False
SNHG27,False
UGT2B27P,False
OR10J8P,False
LINC02507,False
PTX4,True
USP17L9P,False
RN7SKP24,False
RNA5SP445,False
RNU6-857P,False
RNU6-998P,False
RNA5-8SP6,False
RNU7-61P,False
RNU7-37P,False
RNU6-632P,False
RNU7-20P,False
RN7SKP67,False
RNA5SP419,False
RNU2-13P,False
RNU6-408P,False
RNU7-123P,False
RNU5E-3P,False
RNU7-175P,False
RNU7-41P,False
RNU6-488P,False
Y_RNA-653,False
RNA5SP401,False
RN7SKP122,False
SCARNA8,False
RNU6-1053P,False
RNU4ATAC13P,False
RN7SKP13,False
RNU7-124P,False
RNA5SP112,False
RNU7-60P,False
RNU4ATAC11P,False
RNU5F-8P,False
RN7SKP46,False
RNU4-29P,False
RNU6-75P,False
RNU6-999P,False
RNA5SP385,False
RNU6-848P,False
RN7SKP298,False
RNA5SP418,False
RNU6-138P,False
RNU6-470P,False
RNA5SP446,False
RNA5SP518,False
RNU7-8P,False
RNA5SP217,False
RNA5SP486,False
RNU6-1129P,False
RNU6-377P,False
RN7SKP242,False
Y_RNA-654,False
RNA5SP356,False
RNU6-1170P,False
RNA5SP20,False
RNU7-47P,False
RNU5A-7P,False
RNU4-57P,False
SCARNA6,False
Y_RNA-655,False
RNU6-237P,False
SNORA70-11,False
RNU6-863P,False
Y_RNA-656,False
Y_RNA-657,False
RNU6-1294P,False
RNU6-202P,False
RN7SKP14,False
RN7SKP132,False
Y_RNA-658,False
Y_RNA-659,False
RNU6-983P,False
RN7SKP18,False
SNORD116-26,False
RNA5SP157,False
RNU6-322P,False
RNU6-583P,False
RNA5SP162,False
RN7SKP19,True
RNA5SP436,False
RNU6-1114P,False
RNU6-319P,False
RNU6ATAC32P,False
Y_RNA-660,False
RNU7-12P,False
RN7SKP155,False
RNU6-1334P,False
RNU6-732P,False
RNU6-803P,False
RNA5SP96,False
RNU6-772P,False
Y_RNA-661,False
RNU6-507P,False
MIR449C,False
RNA5SP362,False
RNU6-1288P,False
MIR1343,False
Y_RNA-662,False
RNU6-518P,False
SCARNA21B,False
RNU7-71P,False
SCARNA23,False
RNU2-69P,False
RNA5SP182,False
RNU6-615P,False
RNU5F-2P,False
RNU2-45P,False
SNORD79,False
RNU7-75P,False
RNU6-475P,False
RNU6ATAC17P,False
RNA5SP288,False
RNU6-120P,False
RNU6-760P,False
RN7SKP190,False
RNU4-49P,False
RNA5SP497,False
RNU7-79P,False
RNU7-84P,False
SNORA70-12,False
RNU6-976P,False
SNORD116-27,False
RNU6-916P,False
SCARNA11,False
VTRNA2-2P,False
RNA5SP272,False
RNU7-2P,False
RNU6-351P,False
RNU6-240P,False
RNU6-491P,False
RNU6-513P,False
RNU7-200P,False
RNA5SP406,False
RNU1-61P,False
RNU1-86P,False
RNU7-105P,False
RNA5SP216,True
RNU6-276P,False
RNA5SP408,False
SNORA70-13,False
RNU6-189P,False
RNU6-871P,False
RNU6-1143P,False
RN7SKP179,False
RNA5SP249,False
RNU7-129P,False
RNU6-1278P,False
RNA5SP116,False
RNU6-693P,False
RNU6-1023P,False
RN7SKP164,False
RN7SKP34,False
RNU6-1219P,False
RNA5SP522,False
RNU6-496P,False
RNU6-27P,False
RNU6-617P,False
RNU6-1095P,False
RNU6-1102P,False
RNU6-559P,False
RNU6ATAC13P,False
RNA5SP208,False
RNU1-41P,False
RNU6-1333P,False
RNU6-123P,False
RNU6-473P,False
RNU6-718P,False
RN7SKP141,False
RNU6-991P,False
RNA5SP236,False
RNU6-436P,False
RNU7-52P,False
RN7SKP43,False
RN7SKP157,False
RNU6-1161P,False
Y_RNA-663,False
SNORD63-1,False
RNU4ATAC18P,False
RNA5SP180,False
RNU7-49P,False
SCARNA17,True
RNA5SP227,False
RNU2-27P,False
Y_RNA-664,False
RNA5SP458,False
RNU6-168P,False
RNA5SP303,False
RNA5SP154,False
RNU7-154P,False
RNU4ATAC8P,False
RNU6-927P,False
SCARNA5,False
RNA5SP521,False
RNU4ATAC14P,False
SNORA70-14,False
RNU6-904P,False
RNU6-1194P,False
RNU2-30P,False
RNU6ATAC9P,False
Y_RNA-665,False
SNORD33-1,False
RNU6-581P,False
RNU6-982P,False
RNU6-1262P,False
RNU6ATAC14P,False
RN7SKP52,False
RNA5SP253,False
RNU6-1196P,False
RNU6-561P,False
RNU6-1281P,False
RNU6-311P,False
RNY4P37,False
RNU6-397P,False
RN7SKP288,False
RNU6-162P,False
RNU6-287P,False
RNA5SP228,False
Y_RNA-666,False
RNU6-150P,False
Y_RNA-667,False
RN7SKP276,False
RNU6-1101P,False
RNU7-174P,False
RNA5SP464,False
RNU6-415P,False
RNU6-469P,False
RNU6-1041P,False
Y_RNA-668,False
RNU6-864P,False
RNU2-53P,False
RNU4-71P,False
RNU6-390P,False
Y_RNA-669,False
RNA5SP341,False
RNA5SP320,False
RNU6-947P,False
RNU6-416P,False
RN7SKP196,False
RNU6-327P,False
RNU7-99P,False
RNU6-277P,False
RNU6-547P,True
RN7SKP12,False
RNA5SP76,False
RN7SKP248,False
RNU4ATAC7P,False
RNU6-1146P,False
RNA5SP410,False
RNU6-346P,False
Y_RNA-670,False
RNU6-758P,False
RNU6-917P,False
RNU6-191P,False
RNU1-143P,False
RNY3P15,False
RNA5SP220,False
RNU6-1232P,False
SNORD63-2,False
RNU6-523P,False
Y_RNA-671,False
RNU4ATAC4P,False
RNU6-1108P,False
RNU6ATAC39P,False
RNU6-970P,False
RNU6-1299P,False
RNU6-313P,False
SNORD27,False
SNORA74,False
RNU6-1045P,False
RNU6-795P,False
SNORA70-15,False
RNU1-155P,False
RNU6-1338P,False
RNU6-65P,False
RNU6-1225P,False
RNY3P16,False
RNU6-1206P,False
RNA5SP315,False
RNU6-1265P,False
MIR2278,False
RNU6-941P,False
RNU6-155P,False
RNU6-479P,False
SNORA72-7,False
RNA5SP318,False
RNU6-830P,False
RN7SKP31,False
RNA5SP282,False
RNU1-95P,False
RNA5SP287,False
RNA5SP200,False
Y_RNA-672,False
RNU6-720P,False
RNU6-109P,False
RNU7-18P,False
RNU7-69P,False
RNA5SP255,False
RNA5SP413,False
RNU6-948P,False
RNU2-10P,True
RNU6-752P,False
RNU6-781P,False
RNU6-751P,False
Y_RNA-673,False
SNORA70-16,False
Y_RNA-674,False
RNU6-764P,False
RNU7-40P,False
RNA5SP365,False
RNU1-48P,False
Y_RNA-675,False
RNA5SP473,False
RNU2-58P,False
SNORA74D,False
RNU6-542P,False
Y_RNA-676,False
MIR892C,False
RNU6-977P,False
RNU7-13P,False
RNU6-1049P,False
